URL,TTL,Response_Message
chip.de,0,"traceroute to chip.de (87.245.212.33), 50 hops max, 60 byte packets
"
chip.de,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.278 ms  0.295 ms  0.332 ms
"
chip.de,2," 2  ae3-247.RT.NTL.KIV.UA.retn.net (87.245.247.24)  0.672 ms  0.704 ms  0.590 ms
"
chip.de,3," 3  ae2-7.RT.LDC.WAW.PL.retn.net (87.245.232.202)  14.692 ms  14.691 ms  14.116 ms
"
chip.de,4," 4  87.245.212.33 (87.245.212.33)  14.075 ms  14.005 ms  14.066 ms
"
