URL,TTL,Message
soft-ru.fatal.ru,1,timed out
soft-ru.fatal.ru,2,timed out
soft-ru.fatal.ru,3,timed out
soft-ru.fatal.ru,4,timed out
soft-ru.fatal.ru,5,timed out
soft-ru.fatal.ru,6,"HTTP/1.1 502 Bad Gateway
Server: nginx
Date: Wed, 22 Jan 2020 04:36:01 GMT
Content-Type: text/html
Content-Length: 568
Connection: keep-alive

<html>
<head><title>502 Bad Gateway</title></head>
<body bgcolor=""white"">
<center><h1>502 Bad Gateway</h1></center>
<hr><center>nginx</center>
</body>
</html>
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
"
soft-ru.fatal.ru,7,"HTTP/1.1 502 Bad Gateway
Server: nginx
Date: Wed, 22 Jan 2020 04:36:01 GMT
Content-Type: text/html
Content-Length: 568
Connection: keep-alive

<html>
<head><title>502 Bad Gateway</title></head>
<body bgcolor=""white"">
<center><h1>502 Bad Gateway</h1></center>
<hr><center>nginx</center>
</body>
</html>
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
"
soft-ru.fatal.ru,8,"HTTP/1.1 502 Bad Gateway
Server: nginx
Date: Wed, 22 Jan 2020 04:36:01 GMT
Content-Type: text/html
Content-Length: 568
Connection: keep-alive

<html>
<head><title>502 Bad Gateway</title></head>
<body bgcolor=""white"">
<center><h1>502 Bad Gateway</h1></center>
<hr><center>nginx</center>
</body>
</html>
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
"
soft-ru.fatal.ru,9,"HTTP/1.1 502 Bad Gateway
Server: nginx
Date: Wed, 22 Jan 2020 04:36:01 GMT
Content-Type: text/html
Content-Length: 568
Connection: keep-alive

<html>
<head><title>502 Bad Gateway</title></head>
<body bgcolor=""white"">
<center><h1>502 Bad Gateway</h1></center>
<hr><center>nginx</center>
</body>
</html>
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
"
soft-ru.fatal.ru,10,"HTTP/1.1 502 Bad Gateway
Server: nginx
Date: Wed, 22 Jan 2020 04:36:01 GMT
Content-Type: text/html
Content-Length: 568
Connection: keep-alive

<html>
<head><title>502 Bad Gateway</title></head>
<body bgcolor=""white"">
<center><h1>502 Bad Gateway</h1></center>
<hr><center>nginx</center>
</body>
</html>
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
"
soft-ru.fatal.ru,11,"HTTP/1.1 502 Bad Gateway
Server: nginx
Date: Wed, 22 Jan 2020 04:36:01 GMT
Content-Type: text/html
Content-Length: 568
Connection: keep-alive

<html>
<head><title>502 Bad Gateway</title></head>
<body bgcolor=""white"">
<center><h1>502 Bad Gateway</h1></center>
<hr><center>nginx</center>
</body>
</html>
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
"
soft-ru.fatal.ru,12,"HTTP/1.1 502 Bad Gateway
Server: nginx
Date: Wed, 22 Jan 2020 04:36:01 GMT
Content-Type: text/html
Content-Length: 568
Connection: keep-alive

<html>
<head><title>502 Bad Gateway</title></head>
<body bgcolor=""white"">
<center><h1>502 Bad Gateway</h1></center>
<hr><center>nginx</center>
</body>
</html>
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
"
soft-ru.fatal.ru,13,"HTTP/1.1 502 Bad Gateway
Server: nginx
Date: Wed, 22 Jan 2020 04:36:01 GMT
Content-Type: text/html
Content-Length: 568
Connection: keep-alive

<html>
<head><title>502 Bad Gateway</title></head>
<body bgcolor=""white"">
<center><h1>502 Bad Gateway</h1></center>
<hr><center>nginx</center>
</body>
</html>
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
<!-- a padding to disable MSIE and Chrome friendly error page -->
"
